Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Salesperson,Product,Category,Quantity,Unit_Price_INR,Discount_Pct,Revenue_INR,Payment_Method
ORD-005384,2025-07-12,CUST-0019,Consumer,North,Jaipur,Rohan Mehta,Wireless Mouse,Accessories,3,2172.69,0.05,6192.17,UPI
ORD-005385,2025-10-04,CUST-0730,Consumer,East,Bhubaneswar,Sneha Iyer,Mechanical Keyboard,Accessories,4,4397.19,0.0,17588.76,UPI
ORD-005386,2025-09-26,CUST-0579,Enterprise,East,Bhubaneswar,Vikram Singh,Smart Watch,Accessories,4,12260.18,0.05,46588.68,Bank Transfer
ORD-005387,2025-09-19,CUST-0008,SMB,North,Lucknow,Arjun Rao,Laptop Air 13,Electronics,4,56270.51,0.05,213827.94,Credit Card
ORD-005388,2025-04-01,CUST-0643,Consumer,West,Mumbai,Kavya Nair,Laptop Pro 14,Electronics,2,75799.93,0.1,136439.87,Bank Transfer
ORD-005389,2025-03-07,CUST-0087,Enterprise,North,Delhi,Rohan Mehta,Smartphone Lite,Electronics,1,24074.61,0.0,24074.61,Bank Transfer
ORD-005390,2025-08-26,CUST-0881,Consumer,Central,Nagpur,Vikram Singh,Mechanical Keyboard,Accessories,2,4288.26,0.0,8576.52,Credit Card
ORD-005391,2025-05-15,CUST-0891,Consumer,East,Bhubaneswar,Neha Kapoor,Mechanical Keyboard,Accessories,4,4283.75,0.1,15421.5,Bank Transfer
ORD-005392,2025-07-30,CUST-0309,Consumer,Central,Raipur,Neha Kapoor,Smart Watch,Accessories,1,12449.42,0.0,12449.42,UPI
ORD-005393,2025-11-01,CUST-0850,Consumer,North,Jaipur,Aarav Sharma,Mechanical Keyboard,Accessories,3,4283.03,0.15,10921.73,UPI
ORD-005394,2025-06-21,CUST-0149,Enterprise,East,Kolkata,Arjun Rao,Wireless Headphones,Accessories,2,6449.81,0.15,10964.68,Debit Card
ORD-005395,2025-05-07,CUST-0814,Enterprise,South,Bengaluru,Kavya Nair,27-inch Monitor,Electronics,3,19334.12,0.15,49302.01,Bank Transfer
ORD-005396,2025-07-19,CUST-0187,Consumer,East,Kolkata,Sneha Iyer,Standing Desk,Office,2,21464.87,0.0,42929.74,UPI
ORD-005397,2025-06-14,CUST-0068,SMB,Central,Bhopal,Rohan Mehta,Wireless Mouse,Accessories,2,2288.49,0.05,4348.13,Debit Card
ORD-005398,2025-07-08,CUST-0044,Consumer,East,Guwahati,Aarav Sharma,Webcam HD,Accessories,2,3874.87,0.05,7362.25,UPI
ORD-005399,2025-10-19,CUST-0212,Enterprise,South,Chennai,Neha Kapoor,Smartphone X,Electronics,2,41657.49,0.1,74983.48,Credit Card
ORD-005400,2025-08-03,CUST-0352,Consumer,West,Ahmedabad,Priya Verma,Laptop Pro 14,Electronics,10,75452.52,0.2,603620.16,Credit Card
ORD-005401,2025-03-07,CUST-0845,Enterprise,South,Kochi,Aarav Sharma,Webcam HD,Accessories,1,4014.73,0.0,4014.73,UPI
ORD-005402,2025-12-10,CUST-0053,SMB,North,Chandigarh,Neha Kapoor,Portable SSD 1TB,Storage,1,8795.65,0.1,7916.09,Credit Card
ORD-005403,2025-01-23,CUST-0800,SMB,North,Lucknow,Priya Verma,Wireless Headphones,Accessories,5,6652.24,0.05,31598.14,Debit Card
ORD-005404,2025-04-23,CUST-0332,Consumer,South,Kochi,Rohan Mehta,Smartphone Lite,Electronics,1,24472.97,0.05,23249.32,Bank Transfer
ORD-005405,2025-06-23,CUST-0244,SMB,South,Kochi,Vikram Singh,Smartphone Lite,Electronics,4,25040.71,0.0,100162.84,Credit Card
ORD-005406,2025-02-26,CUST-0534,Consumer,East,Guwahati,Priya Verma,Smart Watch,Accessories,4,11897.95,0.2,38073.44,Bank Transfer
ORD-005407,2025-07-16,CUST-0099,SMB,South,Kochi,Aarav Sharma,Smartphone Lite,Electronics,1,25187.39,0.0,25187.39,Bank Transfer
ORD-005408,2025-01-02,CUST-0345,Consumer,East,Guwahati,Vikram Singh,Laptop Air 13,Electronics,5,57124.38,0.0,285621.9,UPI
ORD-005409,2025-03-10,CUST-0298,SMB,South,Bengaluru,Priya Verma,Webcam HD,Accessories,1,3918.0,0.0,3918.0,Bank Transfer
ORD-005410,2025-10-22,CUST-0645,Consumer,East,Patna,Kavya Nair,Standing Desk,Office,6,22434.16,0.0,134604.96,Bank Transfer
ORD-005411,2025-07-18,CUST-0854,SMB,West,Mumbai,Priya Verma,External HDD 2TB,Storage,4,6015.01,0.0,24060.04,Bank Transfer
ORD-005412,2025-03-04,CUST-0709,Consumer,West,Ahmedabad,Priya Verma,Standing Desk,Office,1,22417.92,0.2,17934.34,Bank Transfer
ORD-005413,2025-06-24,CUST-0006,Consumer,South,Bengaluru,Rohan Mehta,Mechanical Keyboard,Accessories,5,4699.96,0.1,21149.82,Credit Card
ORD-005414,2025-05-30,CUST-0319,Consumer,West,Pune,Sneha Iyer,Smartphone X,Electronics,9,41590.16,0.05,355595.87,Credit Card
ORD-005415,2025-12-22,CUST-0068,Enterprise,South,Bengaluru,Priya Verma,Smart Watch,Accessories,5,11941.99,0.1,53738.96,Debit Card
ORD-005416,2025-03-10,CUST-0698,Consumer,Central,Indore,Aarav Sharma,USB-C Hub,Accessories,4,2882.19,0.0,11528.76,Bank Transfer
ORD-005417,2025-08-30,CUST-0746,SMB,North,Delhi,Kavya Nair,Mechanical Keyboard,Accessories,1,4596.31,0.1,4136.68,Credit Card
ORD-005418,2025-02-08,CUST-0402,Consumer,East,Kolkata,Aarav Sharma,Laptop Pro 14,Electronics,3,81554.86,0.0,244664.58,Debit Card
ORD-005419,2025-04-06,CUST-0548,Enterprise,West,Surat,Neha Kapoor,Office Chair,Office,2,11370.12,0.0,22740.24,UPI
ORD-005420,2025-01-11,CUST-0139,Consumer,South,Kochi,Sneha Iyer,Smartphone Lite,Electronics,3,24445.55,0.0,73336.65,Credit Card
ORD-005421,2025-11-04,CUST-0558,Consumer,Central,Bhopal,Kavya Nair,Laptop Pro 14,Electronics,4,76189.3,0.0,304757.2,Bank Transfer
ORD-005422,2025-11-03,CUST-0320,SMB,East,Bhubaneswar,Neha Kapoor,Portable SSD 1TB,Storage,2,8750.2,0.05,16625.38,Credit Card
ORD-005423,2025-10-11,CUST-0351,Consumer,East,Bhubaneswar,Vikram Singh,USB-C Hub,Accessories,2,2706.53,0.1,4871.75,Bank Transfer
ORD-005424,2025-05-14,CUST-0035,SMB,West,Ahmedabad,Kavya Nair,USB-C Hub,Accessories,9,2925.76,0.15,22382.06,UPI
ORD-005425,2025-10-13,CUST-0818,Consumer,Central,Nagpur,Vikram Singh,Smartphone X,Electronics,1,42751.91,0.1,38476.72,Bank Transfer
ORD-005426,2025-12-08,CUST-0811,Consumer,Central,Nagpur,Vikram Singh,Webcam HD,Accessories,2,3964.29,0.05,7532.15,Debit Card
ORD-005427,2025-02-11,CUST-0096,Consumer,Central,Nagpur,Rohan Mehta,Standing Desk,Office,1,21208.97,0.05,20148.52,Bank Transfer
ORD-005428,2025-01-29,CUST-0133,Consumer,Central,Raipur,Arjun Rao,Wireless Mouse,Accessories,1,2149.36,0.05,2041.89,Debit Card
ORD-005429,2025-12-06,CUST-0271,Consumer,East,Patna,Rohan Mehta,Mechanical Keyboard,Accessories,4,4545.49,0.0,18181.96,Debit Card
ORD-005430,2025-10-20,CUST-0814,Consumer,West,Surat,Kavya Nair,Webcam HD,Accessories,1,4080.9,0.0,4080.9,Credit Card
ORD-005431,2025-01-31,CUST-0743,Enterprise,Central,Indore,Vikram Singh,USB-C Hub,Accessories,2,2898.82,0.0,5797.64,Bank Transfer
ORD-005432,2025-10-14,CUST-0577,Consumer,South,Bengaluru,Priya Verma,Mechanical Keyboard,Accessories,4,4701.25,0.0,18805.0,Credit Card
ORD-005433,2025-10-09,CUST-0741,Consumer,South,Hyderabad,Aarav Sharma,External HDD 2TB,Storage,7,5941.99,0.05,39514.23,Bank Transfer
ORD-005434,2025-05-01,CUST-0038,Consumer,East,Guwahati,Priya Verma,USB-C Hub,Accessories,2,2755.12,0.2,4408.19,Debit Card
ORD-005435,2025-02-18,CUST-0789,Consumer,West,Surat,Rohan Mehta,Office Chair,Office,2,11502.56,0.05,21854.86,UPI
ORD-005436,2025-08-29,CUST-0318,Enterprise,South,Chennai,Priya Verma,External HDD 2TB,Storage,4,6308.45,0.2,20187.04,Debit Card
ORD-005437,2025-05-18,CUST-0607,Consumer,East,Guwahati,Neha Kapoor,Portable SSD 1TB,Storage,5,8145.79,0.2,32583.16,Credit Card
ORD-005438,2025-11-29,CUST-0330,Consumer,East,Patna,Vikram Singh,Laptop Pro 14,Electronics,1,76004.07,0.1,68403.66,Debit Card
ORD-005439,2025-01-02,CUST-0663,Consumer,Central,Nagpur,Priya Verma,Laptop Air 13,Electronics,1,56655.59,0.0,56655.59,Credit Card
ORD-005440,2025-02-10,CUST-0588,Enterprise,Central,Indore,Aarav Sharma,Smartphone X,Electronics,8,40929.19,0.15,278318.49,Credit Card
ORD-005441,2025-12-01,CUST-0899,Consumer,East,Kolkata,Kavya Nair,External HDD 2TB,Storage,4,6481.79,0.0,25927.16,Bank Transfer
ORD-005442,2025-07-28,CUST-0892,SMB,West,Pune,Rohan Mehta,External HDD 2TB,Storage,2,6457.93,0.15,10978.48,Credit Card
ORD-005443,2025-07-13,CUST-0613,Consumer,North,Lucknow,Kavya Nair,Standing Desk,Office,1,20940.46,0.1,18846.41,Credit Card
ORD-005444,2025-06-17,CUST-0359,Enterprise,Central,Bhopal,Priya Verma,Standing Desk,Office,3,21703.76,0.05,61855.72,Credit Card
ORD-005445,2025-02-16,CUST-0259,Consumer,South,Chennai,Arjun Rao,Smartphone Lite,Electronics,7,23188.31,0.0,162318.17,Debit Card
ORD-005446,2025-07-19,CUST-0306,SMB,West,Ahmedabad,Aarav Sharma,Mechanical Keyboard,Accessories,2,4560.61,0.05,8665.16,Credit Card
ORD-005447,2025-11-19,CUST-0822,Consumer,East,Patna,Kavya Nair,Laptop Air 13,Electronics,1,56669.55,0.0,56669.55,Credit Card
ORD-005448,2025-01-10,CUST-0830,Enterprise,West,Ahmedabad,Neha Kapoor,External HDD 2TB,Storage,2,5990.89,0.2,9585.42,Debit Card
ORD-005449,2025-01-01,CUST-0536,Consumer,East,Bhubaneswar,Arjun Rao,Smartphone X,Electronics,7,41443.03,0.0,290101.21,UPI
ORD-005450,2025-08-25,CUST-0594,Consumer,South,Chennai,Arjun Rao,Smartphone X,Electronics,3,42328.55,0.0,126985.65,Bank Transfer
ORD-005451,2025-09-16,CUST-0543,Consumer,South,Hyderabad,Vikram Singh,USB-C Hub,Accessories,1,2849.95,0.05,2707.45,Debit Card
ORD-005452,2025-04-11,CUST-0889,Consumer,East,Kolkata,Arjun Rao,Laptop Pro 14,Electronics,3,77416.93,0.1,209025.71,Credit Card
ORD-005453,2025-12-01,CUST-0030,Consumer,South,Bengaluru,Neha Kapoor,Wireless Mouse,Accessories,3,2147.35,0.05,6119.95,UPI
ORD-005454,2025-04-04,CUST-0629,SMB,Central,Indore,Kavya Nair,Office Chair,Office,5,12011.18,0.0,60055.9,Bank Transfer
ORD-005455,2025-10-15,CUST-0357,SMB,North,Delhi,Neha Kapoor,27-inch Monitor,Electronics,1,18258.47,0.0,18258.47,Debit Card
ORD-005456,2025-03-29,CUST-0316,SMB,North,Delhi,Vikram Singh,External HDD 2TB,Storage,3,6065.2,0.05,17285.82,Bank Transfer
ORD-005457,2025-02-23,CUST-0500,Consumer,West,Ahmedabad,Priya Verma,Wireless Headphones,Accessories,2,6684.46,0.1,12032.03,Debit Card
ORD-005458,2025-12-24,CUST-0468,SMB,South,Bengaluru,Priya Verma,Mechanical Keyboard,Accessories,5,4326.59,0.0,21632.95,Bank Transfer
ORD-005459,2025-10-11,CUST-0236,Consumer,South,Bengaluru,Vikram Singh,27-inch Monitor,Electronics,1,19141.55,0.1,17227.4,Bank Transfer
ORD-005460,2025-11-25,CUST-0191,Consumer,Central,Nagpur,Rohan Mehta,USB-C Hub,Accessories,1,2938.35,0.0,2938.35,Bank Transfer
ORD-005461,2025-07-14,CUST-0287,SMB,West,Surat,Arjun Rao,Wireless Mouse,Accessories,2,2163.95,0.0,4327.9,Bank Transfer
ORD-005462,2025-10-12,CUST-0407,SMB,South,Bengaluru,Priya Verma,Smart Watch,Accessories,1,11853.49,0.05,11260.82,UPI
ORD-005463,2025-07-27,CUST-0073,Consumer,East,Guwahati,Priya Verma,Webcam HD,Accessories,3,4047.77,0.05,11536.14,Bank Transfer
ORD-005464,2025-09-25,CUST-0750,Consumer,East,Bhubaneswar,Rohan Mehta,Wireless Mouse,Accessories,3,2230.38,0.0,6691.14,Debit Card
ORD-005465,2025-02-14,CUST-0536,Consumer,Central,Indore,Priya Verma,Laptop Pro 14,Electronics,1,81306.51,0.0,81306.51,Debit Card
ORD-005466,2025-10-20,CUST-0047,SMB,South,Bengaluru,Kavya Nair,Office Chair,Office,1,11028.21,0.0,11028.21,Debit Card
ORD-005467,2025-08-28,CUST-0099,SMB,West,Ahmedabad,Rohan Mehta,Wireless Headphones,Accessories,1,6483.8,0.0,6483.8,Credit Card
ORD-005468,2025-09-14,CUST-0158,Consumer,Central,Nagpur,Kavya Nair,Laptop Pro 14,Electronics,1,80368.6,0.0,80368.6,UPI
ORD-005469,2025-09-18,CUST-0460,SMB,East,Patna,Sneha Iyer,Laptop Pro 14,Electronics,1,78135.72,0.0,78135.72,Bank Transfer
ORD-005470,2025-12-22,CUST-0177,Consumer,North,Lucknow,Priya Verma,Wireless Headphones,Accessories,1,6616.31,0.1,5954.68,Debit Card
ORD-005471,2025-12-05,CUST-0496,Consumer,North,Chandigarh,Kavya Nair,Wireless Headphones,Accessories,2,6774.2,0.1,12193.56,Credit Card
ORD-005472,2025-03-09,CUST-0027,SMB,West,Surat,Sneha Iyer,Webcam HD,Accessories,1,4068.5,0.0,4068.5,Credit Card
ORD-005473,2025-06-04,CUST-0563,SMB,North,Chandigarh,Aarav Sharma,Webcam HD,Accessories,2,4073.94,0.05,7740.49,Credit Card
ORD-005474,2025-09-20,CUST-0571,Enterprise,South,Hyderabad,Vikram Singh,Standing Desk,Office,2,22003.55,0.15,37406.03,UPI
ORD-005475,2025-03-20,CUST-0633,Consumer,East,Patna,Priya Verma,Wireless Mouse,Accessories,2,2173.28,0.0,4346.56,Debit Card
ORD-005476,2025-08-23,CUST-0649,Consumer,West,Pune,Arjun Rao,USB-C Hub,Accessories,1,2756.94,0.0,2756.94,UPI
ORD-005477,2025-08-09,CUST-0151,Enterprise,Central,Bhopal,Aarav Sharma,Laptop Pro 14,Electronics,4,76043.19,0.15,258546.85,UPI
ORD-005478,2025-12-16,CUST-0143,Consumer,Central,Nagpur,Arjun Rao,Office Chair,Office,2,11658.54,0.0,23317.08,Debit Card
ORD-005479,2025-11-20,CUST-0131,Consumer,North,Delhi,Arjun Rao,Smart Watch,Accessories,3,12543.11,0.0,37629.33,UPI
ORD-005480,2025-04-15,CUST-0735,Enterprise,South,Chennai,Sneha Iyer,Webcam HD,Accessories,5,4006.7,0.15,17028.47,Credit Card
ORD-005481,2025-09-11,CUST-0871,Consumer,West,Mumbai,Sneha Iyer,Smartphone X,Electronics,1,43674.18,0.0,43674.18,UPI
ORD-005482,2025-05-11,CUST-0687,Consumer,South,Chennai,Sneha Iyer,Webcam HD,Accessories,3,4070.67,0.0,12212.01,Credit Card
ORD-005483,2025-03-06,CUST-0123,Consumer,West,Surat,Priya Verma,Smartphone X,Electronics,4,43502.72,0.05,165310.34,UPI
ORD-005484,2025-09-18,CUST-0246,Consumer,North,Chandigarh,Kavya Nair,Standing Desk,Office,2,22960.71,0.0,45921.42,Debit Card
ORD-005485,2025-12-15,CUST-0264,Consumer,East,Guwahati,Rohan Mehta,Portable SSD 1TB,Storage,4,8378.61,0.0,33514.44,Credit Card
ORD-005486,2025-09-02,CUST-0505,SMB,Central,Nagpur,Vikram Singh,Laptop Pro 14,Electronics,6,81183.44,0.2,389680.51,Credit Card
ORD-005487,2025-03-31,CUST-0260,Consumer,West,Ahmedabad,Aarav Sharma,Office Chair,Office,3,10961.62,0.05,31240.62,Credit Card
ORD-005488,2025-08-13,CUST-0410,Consumer,North,Delhi,Sneha Iyer,Portable SSD 1TB,Storage,1,8714.0,0.1,7842.6,UPI
ORD-005489,2025-11-24,CUST-0520,Consumer,East,Patna,Kavya Nair,Wireless Mouse,Accessories,8,2174.0,0.1,15652.8,Bank Transfer
ORD-005490,2025-02-17,CUST-0341,SMB,South,Chennai,Sneha Iyer,Standing Desk,Office,4,21415.62,0.05,81379.36,Bank Transfer
ORD-005491,2025-10-29,CUST-0801,Consumer,East,Kolkata,Neha Kapoor,Laptop Pro 14,Electronics,2,79935.75,0.2,127897.2,Bank Transfer
ORD-005492,2025-11-01,CUST-0173,Consumer,Central,Raipur,Priya Verma,Standing Desk,Office,5,21130.46,0.05,100369.68,Credit Card
ORD-005493,2025-12-13,CUST-0589,Consumer,North,Jaipur,Rohan Mehta,External HDD 2TB,Storage,3,6063.52,0.05,17281.03,Credit Card
ORD-005494,2025-05-15,CUST-0458,Consumer,South,Chennai,Aarav Sharma,Office Chair,Office,2,11925.59,0.05,22658.62,UPI
ORD-005495,2025-09-01,CUST-0654,SMB,East,Patna,Neha Kapoor,Portable SSD 1TB,Storage,5,8170.49,0.0,40852.45,Bank Transfer
ORD-005496,2025-08-21,CUST-0465,Enterprise,West,Ahmedabad,Vikram Singh,Wireless Mouse,Accessories,2,2099.49,0.05,3989.03,Debit Card
ORD-005497,2025-12-21,CUST-0128,SMB,West,Surat,Kavya Nair,USB-C Hub,Accessories,4,2671.89,0.05,10153.18,Bank Transfer
ORD-005498,2025-09-23,CUST-0294,SMB,South,Chennai,Sneha Iyer,External HDD 2TB,Storage,4,5901.25,0.0,23605.0,UPI
ORD-005499,2025-01-05,CUST-0799,Consumer,North,Jaipur,Neha Kapoor,27-inch Monitor,Electronics,2,18462.66,0.15,31386.52,UPI
ORD-005500,2025-04-11,CUST-0195,SMB,North,Jaipur,Vikram Singh,USB-C Hub,Accessories,1,2802.67,0.15,2382.27,Credit Card
ORD-005501,2025-02-23,CUST-0379,Enterprise,Central,Bhopal,Vikram Singh,Portable SSD 1TB,Storage,2,8203.36,0.0,16406.72,UPI
ORD-005502,2025-11-12,CUST-0142,Consumer,South,Chennai,Rohan Mehta,27-inch Monitor,Electronics,2,18622.27,0.15,31657.86,Bank Transfer
ORD-005503,2025-09-26,CUST-0865,SMB,Central,Raipur,Sneha Iyer,Laptop Pro 14,Electronics,1,80983.87,0.05,76934.68,UPI
ORD-005504,2025-11-19,CUST-0425,Consumer,Central,Indore,Aarav Sharma,Laptop Pro 14,Electronics,1,80577.78,0.2,64462.22,Credit Card
ORD-005505,2025-10-05,CUST-0403,Enterprise,Central,Raipur,Aarav Sharma,Laptop Air 13,Electronics,3,57425.54,0.15,146435.13,Bank Transfer
ORD-005506,2025-11-29,CUST-0280,SMB,East,Patna,Priya Verma,Mechanical Keyboard,Accessories,8,4656.03,0.1,33523.42,UPI
ORD-005507,2025-10-07,CUST-0331,Consumer,South,Hyderabad,Kavya Nair,Smart Watch,Accessories,1,11599.77,0.0,11599.77,Credit Card
ORD-005508,2025-01-08,CUST-0516,Consumer,East,Patna,Rohan Mehta,Standing Desk,Office,2,21987.52,0.0,43975.04,Credit Card
ORD-005509,2025-01-09,CUST-0497,Consumer,South,Hyderabad,Rohan Mehta,Smartphone X,Electronics,4,43783.21,0.2,140106.27,UPI
ORD-005510,2025-12-18,CUST-0248,SMB,South,Bengaluru,Priya Verma,Smart Watch,Accessories,1,12275.63,0.1,11048.07,Debit Card
ORD-005511,2025-04-24,CUST-0428,Consumer,South,Kochi,Kavya Nair,Wireless Headphones,Accessories,2,6327.01,0.2,10123.22,Debit Card
ORD-005512,2025-10-26,CUST-0418,Consumer,East,Kolkata,Neha Kapoor,Wireless Mouse,Accessories,2,2215.8,0.0,4431.6,Credit Card
ORD-005513,2025-12-26,CUST-0294,Consumer,West,Mumbai,Arjun Rao,External HDD 2TB,Storage,2,6285.82,0.1,11314.48,Credit Card
ORD-005514,2025-05-13,CUST-0097,SMB,West,Surat,Vikram Singh,Standing Desk,Office,8,22210.02,0.1,159912.14,Bank Transfer
ORD-005515,2025-03-23,CUST-0787,Consumer,West,Mumbai,Neha Kapoor,USB-C Hub,Accessories,1,2870.53,0.05,2727.0,Credit Card
ORD-005516,2025-11-02,CUST-0024,Enterprise,North,Delhi,Kavya Nair,Laptop Pro 14,Electronics,10,74766.05,0.15,635511.42,Bank Transfer
ORD-005517,2025-10-04,CUST-0751,Enterprise,South,Kochi,Sneha Iyer,Smartphone Lite,Electronics,1,24796.25,0.15,21076.81,Bank Transfer
ORD-005518,2025-11-24,CUST-0191,Consumer,South,Hyderabad,Aarav Sharma,Wireless Headphones,Accessories,2,6205.98,0.1,11170.76,UPI
ORD-005519,2025-11-16,CUST-0665,Consumer,East,Patna,Neha Kapoor,Smartphone Lite,Electronics,3,25134.72,0.0,75404.16,Debit Card
ORD-005520,2025-12-04,CUST-0455,Consumer,South,Kochi,Rohan Mehta,Standing Desk,Office,9,22906.8,0.1,185545.08,Debit Card
ORD-005521,2025-05-25,CUST-0467,Consumer,North,Jaipur,Aarav Sharma,Webcam HD,Accessories,3,4064.65,0.1,10974.56,Bank Transfer
ORD-005522,2025-07-20,CUST-0698,Consumer,North,Lucknow,Priya Verma,27-inch Monitor,Electronics,3,18057.57,0.05,51464.07,Credit Card
ORD-005523,2025-08-30,CUST-0842,SMB,North,Chandigarh,Neha Kapoor,Mechanical Keyboard,Accessories,2,4478.69,0.0,8957.38,Credit Card
ORD-005524,2025-01-16,CUST-0182,Consumer,North,Delhi,Rohan Mehta,27-inch Monitor,Electronics,5,17628.8,0.05,83736.8,UPI
ORD-005525,2025-03-24,CUST-0115,Consumer,Central,Nagpur,Arjun Rao,External HDD 2TB,Storage,2,6333.09,0.15,10766.25,Bank Transfer
ORD-005526,2025-02-08,CUST-0623,Consumer,North,Chandigarh,Sneha Iyer,Laptop Pro 14,Electronics,6,79633.18,0.0,477799.08,Debit Card
ORD-005527,2025-08-03,CUST-0689,SMB,West,Pune,Rohan Mehta,Smartphone X,Electronics,4,41120.56,0.15,139809.9,Debit Card
ORD-005528,2025-01-15,CUST-0045,Enterprise,North,Jaipur,Sneha Iyer,Standing Desk,Office,5,22433.73,0.05,106560.22,Credit Card
ORD-005529,2025-01-24,CUST-0299,Enterprise,South,Kochi,Arjun Rao,USB-C Hub,Accessories,3,2841.93,0.05,8099.5,Bank Transfer
ORD-005530,2025-08-09,CUST-0502,SMB,North,Chandigarh,Vikram Singh,External HDD 2TB,Storage,2,6009.5,0.0,12019.0,UPI
ORD-005531,2025-11-11,CUST-0699,Consumer,West,Ahmedabad,Priya Verma,USB-C Hub,Accessories,10,2719.67,0.05,25836.86,Debit Card
ORD-005532,2025-12-01,CUST-0570,SMB,North,Jaipur,Neha Kapoor,Laptop Air 13,Electronics,4,56642.33,0.05,215240.85,UPI
ORD-005533,2025-11-16,CUST-0359,Consumer,West,Pune,Neha Kapoor,Smartphone X,Electronics,4,42510.58,0.0,170042.32,UPI
ORD-005534,2025-10-19,CUST-0650,Consumer,East,Bhubaneswar,Vikram Singh,Wireless Headphones,Accessories,7,6664.97,0.05,44322.05,UPI
ORD-005535,2025-02-20,CUST-0633,SMB,Central,Raipur,Rohan Mehta,Laptop Pro 14,Electronics,2,77631.79,0.0,155263.58,Credit Card
ORD-005536,2025-06-23,CUST-0345,SMB,South,Chennai,Priya Verma,Wireless Mouse,Accessories,3,2118.33,0.0,6354.99,Credit Card
ORD-005537,2025-04-05,CUST-0323,Consumer,East,Kolkata,Sneha Iyer,Wireless Mouse,Accessories,1,2261.38,0.0,2261.38,UPI
ORD-005538,2025-08-20,CUST-0153,Consumer,West,Pune,Arjun Rao,USB-C Hub,Accessories,1,2779.82,0.0,2779.82,Bank Transfer
ORD-005539,2025-12-08,CUST-0417,Consumer,North,Chandigarh,Aarav Sharma,Wireless Mouse,Accessories,3,2160.26,0.2,5184.62,Bank Transfer
ORD-005540,2025-08-07,CUST-0857,Consumer,Central,Bhopal,Kavya Nair,Smartphone X,Electronics,2,39954.7,0.2,63927.52,Credit Card
ORD-005541,2025-08-27,CUST-0546,Consumer,East,Kolkata,Sneha Iyer,Standing Desk,Office,3,21998.97,0.1,59397.22,Bank Transfer
ORD-005542,2025-02-05,CUST-0610,SMB,South,Bengaluru,Neha Kapoor,Wireless Headphones,Accessories,4,6191.5,0.0,24766.0,Bank Transfer
ORD-005543,2025-06-20,CUST-0655,SMB,North,Jaipur,Rohan Mehta,Laptop Pro 14,Electronics,2,78471.15,0.05,149095.18,Credit Card
ORD-005544,2025-10-03,CUST-0240,SMB,Central,Nagpur,Priya Verma,Smartphone Lite,Electronics,4,23121.04,0.0,92484.16,UPI
ORD-005545,2025-12-06,CUST-0426,SMB,South,Chennai,Aarav Sharma,Wireless Mouse,Accessories,6,2229.64,0.2,10702.27,Debit Card
ORD-005546,2025-10-03,CUST-0235,Consumer,East,Patna,Priya Verma,Wireless Headphones,Accessories,1,6789.67,0.0,6789.67,Bank Transfer
ORD-005547,2025-07-11,CUST-0555,Consumer,North,Jaipur,Neha Kapoor,USB-C Hub,Accessories,2,2903.48,0.05,5516.61,Bank Transfer
ORD-005548,2025-04-13,CUST-0107,SMB,West,Pune,Arjun Rao,External HDD 2TB,Storage,4,6312.95,0.0,25251.8,Debit Card
ORD-005549,2025-01-26,CUST-0834,Consumer,Central,Nagpur,Sneha Iyer,27-inch Monitor,Electronics,3,19419.44,0.05,55345.4,Bank Transfer
ORD-005550,2025-10-30,CUST-0729,SMB,West,Surat,Aarav Sharma,USB-C Hub,Accessories,10,2894.96,0.2,23159.68,Bank Transfer
ORD-005551,2025-06-18,CUST-0293,Consumer,West,Ahmedabad,Kavya Nair,Laptop Air 13,Electronics,3,56041.31,0.1,151311.54,Credit Card
ORD-005552,2025-04-03,CUST-0473,Consumer,East,Patna,Kavya Nair,Laptop Air 13,Electronics,2,55008.47,0.05,104516.09,Bank Transfer
ORD-005553,2025-01-12,CUST-0739,Consumer,Central,Indore,Vikram Singh,Mechanical Keyboard,Accessories,4,4606.93,0.1,16584.95,Debit Card
ORD-005554,2025-08-01,CUST-0316,SMB,East,Kolkata,Priya Verma,Wireless Headphones,Accessories,4,6729.8,0.2,21535.36,Debit Card
ORD-005555,2025-08-07,CUST-0837,Consumer,East,Guwahati,Rohan Mehta,Smart Watch,Accessories,2,12516.47,0.15,21278.0,Bank Transfer
ORD-005556,2025-07-25,CUST-0129,SMB,East,Guwahati,Rohan Mehta,External HDD 2TB,Storage,3,5925.24,0.0,17775.72,UPI
ORD-005557,2025-01-24,CUST-0731,Consumer,East,Guwahati,Aarav Sharma,27-inch Monitor,Electronics,2,18356.38,0.15,31205.85,Bank Transfer
ORD-005558,2025-12-18,CUST-0343,SMB,West,Ahmedabad,Sneha Iyer,Mechanical Keyboard,Accessories,3,4347.3,0.0,13041.9,Credit Card
ORD-005559,2025-04-26,CUST-0524,SMB,East,Patna,Rohan Mehta,Smartphone Lite,Electronics,1,23171.2,0.0,23171.2,Credit Card
ORD-005560,2025-01-05,CUST-0460,SMB,Central,Bhopal,Aarav Sharma,External HDD 2TB,Storage,2,6050.39,0.0,12100.78,UPI
ORD-005561,2025-01-11,CUST-0766,SMB,South,Kochi,Arjun Rao,Smartphone X,Electronics,7,39982.26,0.0,279875.82,Bank Transfer
ORD-005562,2025-02-16,CUST-0316,SMB,East,Kolkata,Arjun Rao,Wireless Mouse,Accessories,2,2179.33,0.05,4140.73,Credit Card
